0,61.689453,1.163152,-0.739641,0.738580,-0.794118,0.737654,-0.804229,7436
1,61.605469,1.172965,-0.730917,0.614404,-0.836416,0.706801,-0.836225,7340
2,61.552734,1.173779,-0.723870,0.609257,-0.869948,0.682081,-0.854746,7281
3,61.525391,1.172631,-0.719690,0.578915,-0.884451,0.667693,-0.863824,7248
4,61.496094,1.170292,-0.714853,0.598262,-0.876709,0.651168,-0.873192,7213
5,61.466797,1.166934,-0.709697,0.643157,-0.871040,0.633625,-0.882240,7178
6,61.439453,1.163080,-0.704660,0.578492,-0.878144,0.616530,-0.890461,7145
7,61.414062,1.159076,-0.699846,0.654299,-0.872789,0.600232,-0.897958,7111
8,61.394531,1.155821,-0.696092,0.625582,-0.874066,0.587520,-0.903674,7084
9,61.365234,1.150794,-0.690448,0.577046,-0.893588,0.568307,-0.912235,7047
10,61.337891,1.146042,-0.685205,0.567269,-0.905460,0.550316,-0.920250,7012
11,61.316406,1.142267,-0.681113,0.508240,-0.938588,0.536137,-0.926574,6981
12,61.292969,1.138081,-0.676675,0.489717,-0.945202,0.520602,-0.933500,6947
13,61.269531,1.133809,-0.672244,0.547120,-0.940274,0.504983,-0.940433,6916
14,61.240234,1.128362,-0.666705,0.516778,-0.935803,0.485350,-0.949099,6879
15,61.214844,1.123558,-0.661870,0.482682,-0.948304,0.468251,-0.956575,6846
16,61.189453,1.118677,-0.656964,0.379375,-0.988637,0.451076,-0.963979,6812
17,61.164062,1.113710,-0.651914,0.430108,-0.975103,0.433814,-0.971240,6777
18,61.136719,1.108288,-0.646180,0.474321,-1.010642,0.415152,-0.978764,6746
19,61.107422,1.102485,-0.639496,0.288139,-1.049630,0.395164,-0.986285,6711
20,61.083984,1.097923,-0.633547,0.322514,-1.055136,0.379253,-0.991700,6683
21,61.050781,1.091679,-0.623797,0.400578,-1.024100,0.356932,-0.998049,6646
22,61.023438,1.086852,-0.614248,0.287882,-1.064280,0.338865,-1.001757,6615
23,60.992188,1.081845,-0.601260,0.384235,-1.056043,0.318727,-1.003921,6580
24,60.964844,1.077952,-0.587863,0.342520,-1.029965,0.301594,-1.003781,6546
25,60.939453,1.074781,-0.573614,0.347009,-0.990089,0.286129,-1.001843,6513
26,60.914062,1.072111,-0.557558,0.312287,-0.959661,0.271164,-0.998098,6481
27,60.851562,1.067849,-0.510335,0.202550,-0.897824,0.236639,-0.981179,6414
28,60.833984,1.067230,-0.495132,0.205587,-0.844855,0.227509,-0.974499,6392
29,60.814453,1.066840,-0.477286,0.192453,-0.835069,0.217662,-0.966123,6367
-1,0.000000,0.000000,-0.484206,0.425498,-0.484856,0.064587,0.000000,6367
