0,18.707031,-0.303351,-0.718558,0.180777,-0.002784,0.191703,-0.004824,59179
1,18.679688,-0.296415,-0.708743,0.194298,-0.000760,0.192033,-0.004086,59144
2,18.656250,-0.290493,-0.700359,0.201192,-0.000502,0.192292,-0.003481,59111
3,18.630859,-0.284103,-0.691306,0.214883,-0.002805,0.192548,-0.002857,59078
4,18.607422,-0.278227,-0.682977,0.193966,-0.001581,0.192761,-0.002308,59044
5,18.550781,-0.264120,-0.662960,0.193621,-0.001579,0.193184,-0.001093,58982
6,18.455078,-0.240577,-0.629504,0.213895,0.001073,0.193603,0.000595,58880
7,18.425781,-0.233446,-0.619356,0.171919,-0.004337,0.193656,0.001017,58845
8,18.398438,-0.226822,-0.609927,0.173124,0.002602,0.193673,0.001371,58812
9,18.273438,-0.196959,-0.567329,0.177114,-0.001680,0.193336,0.002475,58679
10,18.246094,-0.190519,-0.558126,0.186825,-0.001295,0.193168,0.002601,58644
11,18.224609,-0.185484,-0.550925,0.223462,-0.007037,0.193013,0.002670,58612
12,18.164062,-0.171411,-0.530783,0.178827,0.003323,0.192457,0.002714,58544
13,18.105469,-0.157956,-0.511511,0.174884,0.002967,0.191755,0.002536,58478
14,18.082031,-0.152620,-0.503864,0.198454,-0.001794,0.191428,0.002402,58446
15,18.056641,-0.146869,-0.495622,0.184236,-0.002313,0.191045,0.002217,58414
16,18.042969,-0.143786,-0.491201,0.184222,-0.002186,0.190825,0.002099,58392
17,18.031250,-0.141150,-0.487422,0.184222,-0.002186,0.190629,0.001988,58370
18,17.947266,-0.122454,-0.460617,0.184250,-0.002907,0.189034,0.000914,58279
19,17.886719,-0.109190,-0.441602,0.251457,-0.014396,0.187670,-0.000168,58210
20,17.863281,-0.104105,-0.434311,0.166884,0.001892,0.187092,-0.000658,58177
21,17.839844,-0.099048,-0.427061,0.187521,-0.002775,0.186486,-0.001187,58146
22,17.816406,-0.094021,-0.419851,0.187016,-0.002899,0.185850,-0.001758,58112
23,17.792969,-0.089023,-0.412682,0.260653,-0.014092,0.185186,-0.002369,58080
24,17.769531,-0.084054,-0.405555,0.183746,-0.003497,0.184492,-0.003022,58050
25,17.638672,-0.056848,-0.366545,0.149313,-0.001632,0.180081,-0.007451,57912
26,17.544922,-0.037937,-0.339439,0.183655,-0.004262,0.176341,-0.011464,57812
27,17.517578,-0.032516,-0.331668,0.201151,-0.002099,0.175155,-0.012770,57778
28,17.488281,-0.026757,-0.323411,0.166129,-0.000062,0.173836,-0.014238,57743
29,17.462891,-0.021806,-0.316313,0.191609,-0.004864,0.172652,-0.015569,57711
-1,0.000000,0.000000,-0.241609,-0.495055,-0.331948,-0.713734,0.000000,57711
