0,34.351562,-0.610412,-1.509812,0.675883,-0.041601,0.655684,0.022233,76945
1,34.291016,-0.569741,-1.436774,0.640765,0.014009,0.682878,0.076292,76878
2,34.267578,-0.553740,-1.408056,0.691694,0.061166,0.693662,0.097665,76849
3,34.240234,-0.534871,-1.374206,0.659466,0.073826,0.706446,0.122943,76814
4,34.212891,-0.515750,-1.339981,0.829946,0.106673,0.719480,0.148598,76779
5,34.183594,-0.494985,-1.302883,0.715892,0.138529,0.733724,0.176513,76744
6,34.158203,-0.476785,-1.270385,0.685659,0.174176,0.746273,0.201052,76711
7,34.132812,-0.458425,-1.237559,0.728561,0.221579,0.758982,0.225919,76679
8,34.113281,-0.444181,-1.212067,0.713459,0.247126,0.768878,0.245289,76650
9,34.082031,-0.421128,-1.170895,0.785565,0.291414,0.784977,0.276667,76613
10,34.056641,-0.402116,-1.137173,0.843833,0.328521,0.798337,0.302430,76578
11,34.033203,-0.384336,-1.105910,0.824965,0.363251,0.810900,0.326346,76546
12,34.027344,-0.379858,-1.098086,0.792959,0.417941,0.814074,0.332333,76531
13,34.007812,-0.364848,-1.072050,0.829534,0.455920,0.824737,0.352248,76504
14,33.855469,-0.245547,-0.883245,0.934340,0.585530,0.910130,0.493301,76345
15,33.832031,-0.227422,-0.858492,0.979474,0.588181,0.923038,0.510707,76316
16,33.800781,-0.203694,-0.827922,0.996775,0.609394,0.939811,0.531482,76279
17,33.773438,-0.183468,-0.803569,1.023813,0.612429,0.953950,0.547264,76246
18,33.746094,-0.163836,-0.781479,1.009333,0.645955,0.967497,0.560783,76213
19,33.720703,-0.146198,-0.762989,1.037838,0.639458,0.979484,0.571315,76180
20,33.695312,-0.129203,-0.746410,0.989826,0.676915,0.990827,0.579935,76148
21,33.599609,-0.071675,-0.699369,1.046873,0.610201,1.027054,0.596978,76047
22,33.580078,-0.061288,-0.692313,1.028188,0.625985,1.033094,0.597912,76020
23,33.550781,-0.046600,-0.682847,1.022671,0.589161,1.041260,0.598195,75978
24,33.527344,-0.035620,-0.676008,1.094456,0.562907,1.047024,0.597688,75947
25,33.503906,-0.025333,-0.669654,1.029544,0.554094,1.052095,0.596696,75914
26,33.445312,-0.002679,-0.655059,1.039357,0.572211,1.061707,0.592924,75846
27,33.423828,0.004541,-0.650002,1.134053,0.515411,1.064145,0.591247,75816
28,33.355469,0.023626,-0.634519,1.023863,0.532810,1.068016,0.585303,75740
29,33.267578,0.039622,-0.615323,0.996604,0.549191,1.064449,0.576950,75643
-1,0.000000,0.000000,-0.222576,-1.266095,-0.313447,-1.532045,0.000000,75643
