0,25.712891,-2.480899,-3.662677,0.369762,0.016508,0.191620,0.016049,67214
1,25.652344,-2.460956,-3.635958,0.424243,0.011830,0.191901,0.015875,67148
2,25.626953,-2.452587,-3.624757,0.430656,0.022638,0.192025,0.015799,67114
3,25.464844,-2.399079,-3.553259,0.192460,0.015403,0.192889,0.015293,66947
4,25.451172,-2.394561,-3.547230,0.198095,0.015350,0.192968,0.015249,66925
5,25.433594,-2.388751,-3.539481,0.188432,0.017701,0.193070,0.015191,66901
6,25.384766,-2.372602,-3.517958,0.188430,0.017469,0.193362,0.015026,66845
7,25.363281,-2.365494,-3.508491,0.188415,0.017596,0.193493,0.014951,66815
8,25.335938,-2.356445,-3.496441,0.198453,0.014756,0.193663,0.014855,66778
9,25.277344,-2.337045,-3.470625,0.182100,0.011317,0.194036,0.014645,66712
10,25.251953,-2.328635,-3.459440,0.176811,0.011134,0.194200,0.014553,66679
11,25.224609,-2.319576,-3.447397,0.187007,0.011363,0.194380,0.014451,66644
12,25.199219,-2.311163,-3.436216,0.188695,0.012593,0.194547,0.014355,66610
13,25.074219,-2.269727,-3.381191,0.199504,0.010258,0.195390,0.013859,66478
14,25.050781,-2.261954,-3.370877,0.189014,0.012379,0.195553,0.013762,66446
15,24.990234,-2.241873,-3.344242,0.249611,0.000124,0.195972,0.013504,66378
16,24.863281,-2.199757,-3.288428,0.209971,0.008841,0.196862,0.012930,66243
17,24.839844,-2.191981,-3.278128,0.239293,0.001850,0.197027,0.012819,66212
18,24.814453,-2.183556,-3.266973,0.178106,0.011889,0.197206,0.012696,66179
19,24.787109,-2.174484,-3.254963,0.208660,0.013609,0.197399,0.012562,66144
20,24.730469,-2.155691,-3.230091,0.208830,0.013144,0.197798,0.012275,66077
21,24.707031,-2.147916,-3.219803,0.200392,0.012789,0.197963,0.012154,66046
22,24.613281,-2.116828,-3.178672,0.231873,0.017900,0.198606,0.011644,65944
23,24.587891,-2.108412,-3.167539,0.183214,0.007682,0.198777,0.011500,65911
24,24.529297,-2.088993,-3.141859,0.199953,0.012370,0.199168,0.011154,65845
25,24.511719,-2.083169,-3.134158,0.185760,0.012131,0.199284,0.011047,65819
26,24.443359,-2.060518,-3.104225,0.178450,0.014383,0.199736,0.010618,65743
27,24.351562,-2.030094,-3.064057,0.200412,0.009510,0.200350,0.010012,65643
28,24.326172,-2.021681,-3.052953,0.189929,0.011860,0.200518,0.009838,65612
29,24.298828,-2.012622,-3.040997,0.211172,0.009408,0.200697,0.009649,65579
-1,0.000000,0.000000,-0.324738,-2.672519,-0.444167,-3.678726,0.000000,65579
