0,44.283203,-2.487956,-1.679110,1.018124,-0.769255,0.927038,-0.791584,87317
1,44.152344,-2.402856,-1.643544,0.906593,-0.786727,0.932674,-0.786653,87183
2,44.126953,-2.386304,-1.636695,0.933706,-0.785776,0.933807,-0.785749,87157
3,43.787109,-2.163600,-1.547132,0.935782,-0.784265,0.950141,-0.775747,86814
4,43.654297,-2.076010,-1.513222,0.936698,-0.787208,0.957081,-0.772931,86679
5,43.255859,-1.811573,-1.414952,1.025194,-0.774822,0.979567,-0.767941,86279
6,42.800781,-1.507448,-1.309850,1.033913,-0.773398,1.007346,-0.769378,85820
7,42.396484,-1.236785,-1.223445,1.042582,-0.778030,1.032500,-0.777625,85414
8,42.361328,-1.213269,-1.216230,1.031301,-0.776571,1.034667,-0.778641,85379
9,42.332031,-1.193679,-1.210243,1.036715,-0.775837,1.036467,-0.779512,85350
10,42.269531,-1.151909,-1.197541,1.044323,-0.783034,1.040283,-0.781443,85287
11,42.228516,-1.124518,-1.189268,1.038581,-0.781711,1.042768,-0.782772,85246
-1,0.000000,0.000000,-0.607249,-3.414994,-0.234114,-0.887526,0.000000,85246
